"ITTER107","Territorio","TIPO_DATO35","Tipo dato","REATI_PS","Tipo di delitto","SEXISTAT1","Sesso","ETA1","Classe di età","CITTADINANZA","Cittadinanza","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","ROADHOM","omicidi colposi da incidente stradale","2","femmine","Y14-17","14-17 anni","ITL","italiano-a","2019","2019",0,,
"IT","Italia","VICTIM","numero di vittime di delitto","ROADHOM","omicidi colposi da incidente stradale","2","femmine","Y14-17","14-17 anni","ITL","italiano-a","2019","2019",5,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","BLOWS","percosse","1","maschi","Y14-17","14-17 anni","ITL","italiano-a","2019","2019",201,,
"IT","Italia","VICTIM","numero di vittime di delitto","BLOWS","percosse","1","maschi","Y14-17","14-17 anni","ITL","italiano-a","2019","2019",348,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","BLOWS","percosse","2","femmine","Y14-17","14-17 anni","ITL","italiano-a","2019","2019",57,,
"IT","Italia","VICTIM","numero di vittime di delitto","BLOWS","percosse","2","femmine","Y14-17","14-17 anni","ITL","italiano-a","2019","2019",176,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","CULPINJU","lesioni dolose","1","maschi","Y14-17","14-17 anni","ITL","italiano-a","2019","2019",1387,,
"IT","Italia","VICTIM","numero di vittime di delitto","CULPINJU","lesioni dolose","1","maschi","Y14-17","14-17 anni","ITL","italiano-a","2019","2019",1588,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","CULPINJU","lesioni dolose","2","femmine","Y14-17","14-17 anni","ITL","italiano-a","2019","2019",235,,
"IT","Italia","VICTIM","numero di vittime di delitto","CULPINJU","lesioni dolose","2","femmine","Y14-17","14-17 anni","ITL","italiano-a","2019","2019",723,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","MENACE","minacce","1","maschi","Y14-17","14-17 anni","ITL","italiano-a","2019","2019",627,,
"IT","Italia","VICTIM","numero di vittime di delitto","MENACE","minacce","1","maschi","Y14-17","14-17 anni","ITL","italiano-a","2019","2019",782,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","MENACE","minacce","2","femmine","Y14-17","14-17 anni","ITL","italiano-a","2019","2019",117,,
"IT","Italia","VICTIM","numero di vittime di delitto","MENACE","minacce","2","femmine","Y14-17","14-17 anni","ITL","italiano-a","2019","2019",504,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","STALK","stalking","1","maschi","Y14-17","14-17 anni","ITL","italiano-a","2019","2019",182,,
"IT","Italia","VICTIM","numero di vittime di delitto","STALK","stalking","1","maschi","Y14-17","14-17 anni","ITL","italiano-a","2019","2019",120,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","STALK","stalking","2","femmine","Y14-17","14-17 anni","ITL","italiano-a","2019","2019",22,,
"IT","Italia","VICTIM","numero di vittime di delitto","STALK","stalking","2","femmine","Y14-17","14-17 anni","ITL","italiano-a","2019","2019",250,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","KIDNAPP","sequestri di persona","1","maschi","Y14-17","14-17 anni","ITL","italiano-a","2019","2019",34,,
"IT","Italia","VICTIM","numero di vittime di delitto","KIDNAPP","sequestri di persona","1","maschi","Y14-17","14-17 anni","ITL","italiano-a","2019","2019",6,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","KIDNAPP","sequestri di persona","2","femmine","Y14-17","14-17 anni","ITL","italiano-a","2019","2019",1,,
"IT","Italia","VICTIM","numero di vittime di delitto","KIDNAPP","sequestri di persona","2","femmine","Y14-17","14-17 anni","ITL","italiano-a","2019","2019",13,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","RAPE","violenze sessuali","1","maschi","Y14-17","14-17 anni","ITL","italiano-a","2019","2019",123,,
"IT","Italia","VICTIM","numero di vittime di delitto","RAPE","violenze sessuali","1","maschi","Y14-17","14-17 anni","ITL","italiano-a","2019","2019",66,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","RAPE","violenze sessuali","2","femmine","Y14-17","14-17 anni","ITL","italiano-a","2019","2019",3,,
"IT","Italia","VICTIM","numero di vittime di delitto","RAPE","violenze sessuali","2","femmine","Y14-17","14-17 anni","ITL","italiano-a","2019","2019",520,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","RAPEUN18","atti sessuali con minorenne","1","maschi","Y14-17","14-17 anni","ITL","italiano-a","2019","2019",20,,
"IT","Italia","VICTIM","numero di vittime di delitto","RAPEUN18","atti sessuali con minorenne","1","maschi","Y14-17","14-17 anni","ITL","italiano-a","2019","2019",25,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","RAPEUN18","atti sessuali con minorenne","2","femmine","Y14-17","14-17 anni","ITL","italiano-a","2019","2019",0,,
"IT","Italia","VICTIM","numero di vittime di delitto","RAPEUN18","atti sessuali con minorenne","2","femmine","Y14-17","14-17 anni","ITL","italiano-a","2019","2019",92,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","CORRUPUN18","corruzione di minorenne","1","maschi","Y14-17","14-17 anni","ITL","italiano-a","2019","2019",2,,
"IT","Italia","VICTIM","numero di vittime di delitto","CORRUPUN18","corruzione di minorenne","1","maschi","Y14-17","14-17 anni","ITL","italiano-a","2019","2019",1,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","CORRUPUN18","corruzione di minorenne","2","femmine","Y14-17","14-17 anni","ITL","italiano-a","2019","2019",0,,
"IT","Italia","VICTIM","numero di vittime di delitto","CORRUPUN18","corruzione di minorenne","2","femmine","Y14-17","14-17 anni","ITL","italiano-a","2019","2019",7,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","PROSTI","sfruttamento e favoreggiamento della prostituzione","1","maschi","Y14-17","14-17 anni","ITL","italiano-a","2019","2019",1,,
"IT","Italia","VICTIM","numero di vittime di delitto","PROSTI","sfruttamento e favoreggiamento della prostituzione","1","maschi","Y14-17","14-17 anni","ITL","italiano-a","2019","2019",15,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","PROSTI","sfruttamento e favoreggiamento della prostituzione","2","femmine","Y14-17","14-17 anni","ITL","italiano-a","2019","2019",1,,
"IT","Italia","VICTIM","numero di vittime di delitto","PROSTI","sfruttamento e favoreggiamento della prostituzione","2","femmine","Y14-17","14-17 anni","ITL","italiano-a","2019","2019",23,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","PORNO","pornografia minorile e detenzione di materiale pedopornografico","1","maschi","Y14-17","14-17 anni","ITL","italiano-a","2019","2019",158,,
"IT","Italia","VICTIM","numero di vittime di delitto","PORNO","pornografia minorile e detenzione di materiale pedopornografico","1","maschi","Y14-17","14-17 anni","ITL","italiano-a","2019","2019",34,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","PORNO","pornografia minorile e detenzione di materiale pedopornografico","2","femmine","Y14-17","14-17 anni","ITL","italiano-a","2019","2019",19,,
"IT","Italia","VICTIM","numero di vittime di delitto","PORNO","pornografia minorile e detenzione di materiale pedopornografico","2","femmine","Y14-17","14-17 anni","ITL","italiano-a","2019","2019",132,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","THEFT","furti","1","maschi","Y14-17","14-17 anni","ITL","italiano-a","2019","2019",2669,,
"IT","Italia","VICTIM","numero di vittime di delitto","THEFT","furti","1","maschi","Y14-17","14-17 anni","ITL","italiano-a","2019","2019",7150,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","THEFT","furti","2","femmine","Y14-17","14-17 anni","ITL","italiano-a","2019","2019",632,,
"IT","Italia","VICTIM","numero di vittime di delitto","THEFT","furti","2","femmine","Y14-17","14-17 anni","ITL","italiano-a","2019","2019",5633,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","BAGTHEF","furti con strappo","1","maschi","Y14-17","14-17 anni","ITL","italiano-a","2019","2019",89,,
"IT","Italia","VICTIM","numero di vittime di delitto","BAGTHEF","furti con strappo","1","maschi","Y14-17","14-17 anni","ITL","italiano-a","2019","2019",312,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","BAGTHEF","furti con strappo","2","femmine","Y14-17","14-17 anni","ITL","italiano-a","2019","2019",12,,
"IT","Italia","VICTIM","numero di vittime di delitto","BAGTHEF","furti con strappo","2","femmine","Y14-17","14-17 anni","ITL","italiano-a","2019","2019",141,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","PICKTHEF","furti con destrezza","1","maschi","Y14-17","14-17 anni","ITL","italiano-a","2019","2019",108,,
"IT","Italia","VICTIM","numero di vittime di delitto","PICKTHEF","furti con destrezza","1","maschi","Y14-17","14-17 anni","ITL","italiano-a","2019","2019",1468,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","PICKTHEF","furti con destrezza","2","femmine","Y14-17","14-17 anni","ITL","italiano-a","2019","2019",37,,
"IT","Italia","VICTIM","numero di vittime di delitto","PICKTHEF","furti con destrezza","2","femmine","Y14-17","14-17 anni","ITL","italiano-a","2019","2019",1900,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","BURGTHEF","furti in abitazioni","1","maschi","Y14-17","14-17 anni","ITL","italiano-a","2019","2019",296,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","BURGTHEF","furti in abitazioni","2","femmine","Y14-17","14-17 anni","ITL","italiano-a","2019","2019",59,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","SHOPTHEF","furti in esercizi commerciali","1","maschi","Y14-17","14-17 anni","ITL","italiano-a","2019","2019",667,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","SHOPTHEF","furti in esercizi commerciali","2","femmine","Y14-17","14-17 anni","ITL","italiano-a","2019","2019",426,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","VEHITHEF","furti in auto in sosta","1","maschi","Y14-17","14-17 anni","ITL","italiano-a","2019","2019",108,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","VEHITHEF","furti in auto in sosta","2","femmine","Y14-17","14-17 anni","ITL","italiano-a","2019","2019",1,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","ARTTHEF","furti di opere d'arte e materiale archeologico","1","maschi","Y14-17","14-17 anni","ITL","italiano-a","2019","2019",0,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","ARTTHEF","furti di opere d'arte e materiale archeologico","2","femmine","Y14-17","14-17 anni","ITL","italiano-a","2019","2019",0,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","TRUCKTHEF","furti di automezzi pesanti trasportanti merci","1","maschi","Y14-17","14-17 anni","ITL","italiano-a","2019","2019",1,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","TRUCKTHEF","furti di automezzi pesanti trasportanti merci","2","femmine","Y14-17","14-17 anni","ITL","italiano-a","2019","2019",0,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","MOPETHEF","furti di ciclomotori","1","maschi","Y14-17","14-17 anni","ITL","italiano-a","2019","2019",84,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","MOPETHEF","furti di ciclomotori","2","femmine","Y14-17","14-17 anni","ITL","italiano-a","2019","2019",4,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","MOTORTHEF","furti di motocicli","1","maschi","Y14-17","14-17 anni","ITL","italiano-a","2019","2019",63,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","MOTORTHEF","furti di motocicli","2","femmine","Y14-17","14-17 anni","ITL","italiano-a","2019","2019",1,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","CARTHEF","furti di autovetture","1","maschi","Y14-17","14-17 anni","ITL","italiano-a","2019","2019",96,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","CARTHEF","furti di autovetture","2","femmine","Y14-17","14-17 anni","ITL","italiano-a","2019","2019",3,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","ROBBER","rapine","1","maschi","Y14-17","14-17 anni","ITL","italiano-a","2019","2019",1022,,
"IT","Italia","VICTIM","numero di vittime di delitto","ROBBER","rapine","1","maschi","Y14-17","14-17 anni","ITL","italiano-a","2019","2019",1204,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","ROBBER","rapine","2","femmine","Y14-17","14-17 anni","ITL","italiano-a","2019","2019",74,,
"IT","Italia","VICTIM","numero di vittime di delitto","ROBBER","rapine","2","femmine","Y14-17","14-17 anni","ITL","italiano-a","2019","2019",148,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","HOUSEROB","rapine in abitazione","1","maschi","Y14-17","14-17 anni","ITL","italiano-a","2019","2019",48,,
"IT","Italia","VICTIM","numero di vittime di delitto","HOUSEROB","rapine in abitazione","1","maschi","Y14-17","14-17 anni","ITL","italiano-a","2019","2019",10,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","HOUSEROB","rapine in abitazione","2","femmine","Y14-17","14-17 anni","ITL","italiano-a","2019","2019",7,,
"IT","Italia","VICTIM","numero di vittime di delitto","HOUSEROB","rapine in abitazione","2","femmine","Y14-17","14-17 anni","ITL","italiano-a","2019","2019",8,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","BANKROB","rapine in banca","1","maschi","Y14-17","14-17 anni","ITL","italiano-a","2019","2019",6,,
"IT","Italia","VICTIM","numero di vittime di delitto","BANKROB","rapine in banca","1","maschi","Y14-17","14-17 anni","ITL","italiano-a","2019","2019",0,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","BANKROB","rapine in banca","2","femmine","Y14-17","14-17 anni","ITL","italiano-a","2019","2019",0,,
"IT","Italia","VICTIM","numero di vittime di delitto","BANKROB","rapine in banca","2","femmine","Y14-17","14-17 anni","ITL","italiano-a","2019","2019",0,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","POSTROB","rapine in uffici postali","1","maschi","Y14-17","14-17 anni","ITL","italiano-a","2019","2019",3,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","POSTROB","rapine in uffici postali","2","femmine","Y14-17","14-17 anni","ITL","italiano-a","2019","2019",0,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","SHOPROB","rapine in esercizi commerciali","1","maschi","Y14-17","14-17 anni","ITL","italiano-a","2019","2019",117,,
